	ALE Value
C16orf74.rescaled	4.0261185e-09
UTP20.rescaled	4.0256425e-09
PGD.rescaled	4.0254053e-09
EPB41L4B.rescaled	4.0247548e-09
NR2F2.rescaled	4.024662e-09
GNRHR.rescaled	4.022588e-09
ASAH2B.rescaled	4.0212003e-09
POU2AF1.rescaled	4.020721e-09
KCNN2.rescaled	4.020153e-09
SLC10A3.rescaled	4.019578e-09
CWC27.rescaled	4.0194643e-09
JMJD7.rescaled	4.0191903e-09
GRAMD1C.rescaled	4.0189656e-09
NOP14.rescaled	4.0187036e-09
MICALCL.rescaled	4.015583e-09
CDH1.rescaled	4.015548e-09
ZNF471.rescaled	4.015127e-09
ANKRD29.rescaled	4.0144816e-09
BHMT2.rescaled	4.014281e-09
HSPA4L.rescaled	4.0134087e-09
RPS6KA5.rescaled	4.012154e-09
BARD1.rescaled	4.0116612e-09
MIA.rescaled	4.009079e-09
VWA5B2.rescaled	4.006347e-09
PSMA5.rescaled	4.0045367e-09
CHRM3.rescaled	4.004076e-09
SLC25A35.rescaled	4.003621e-09
DNAJB6.rescaled	4.003255e-09
HTRA4.rescaled	4.0031845e-09
SESN2.rescaled	4.002546e-09
DNAJC19.rescaled	4.0016968e-09
CDC25C.rescaled	4.000286e-09
PFKFB4.rescaled	3.999119e-09
KLRC1.rescaled	3.999022e-09
STC1.rescaled	3.9987125e-09
PEMT.rescaled	3.9979526e-09
CDC26.rescaled	3.997164e-09
ATRX.rescaled	3.996109e-09
SOCS4.rescaled	3.9948205e-09
TIGD3.rescaled	3.9935686e-09
FBXW9.rescaled	3.993522e-09
SH3BGR.rescaled	3.992492e-09
PLN.rescaled	3.9918793e-09
TRIP13.rescaled	3.9912305e-09
CDC42.rescaled	3.99099e-09
ZNF480.rescaled	3.9909254e-09
HPGDS.rescaled	3.990637e-09
NEU1.rescaled	3.9896793e-09
ATAD3C.rescaled	3.9886343e-09
STX16.rescaled	3.98695e-09
SLC6A15.rescaled	3.986523e-09
RUVBL1.rescaled	3.98558e-09
UBXN7.rescaled	3.983313e-09
ZNF467.rescaled	3.983006e-09
WNT9A.rescaled	3.9825903e-09
PMM1.rescaled	3.981549e-09
FBXO44.rescaled	3.9803045e-09
ASB9.rescaled	3.9798116e-09
PADI3.rescaled	3.979795e-09
PLCB1.rescaled	3.9792485e-09
CCNH.rescaled	3.9776564e-09
ZNF365.rescaled	3.977428e-09
GCNT7.rescaled	3.977348e-09
TCEAL5.rescaled	3.976803e-09
MBOAT4.rescaled	3.975193e-09
FABP4.rescaled	3.9739536e-09
HPDL.rescaled	3.97325e-09
TMEM63C.rescaled	3.9724357e-09
PTPMT1.rescaled	3.9699546e-09
PTPRU.rescaled	3.9697743e-09
MATN2.rescaled	3.9694394e-09
TFPT.rescaled	3.969303e-09
CASS4.rescaled	3.9687467e-09
TROAP.rescaled	3.967184e-09
DLL4.rescaled	3.967026e-09
HSD11B2.rescaled	3.966103e-09
TSC22D4.rescaled	3.9655985e-09
SART1.rescaled	3.9651513e-09
XPNPEP3.rescaled	3.9647143e-09
FUT1.rescaled	3.964625e-09
PSMD2.rescaled	3.9636845e-09
FASTKD1.rescaled	3.9635224e-09
DNAJA1.rescaled	3.9632084e-09
LCT.rescaled	3.9629056e-09
RTN4RL1.rescaled	3.962876e-09
PFKP.rescaled	3.961863e-09
TMEM108.rescaled	3.9614734e-09
CDK9.rescaled	3.96142e-09
RNF157.rescaled	3.9607726e-09
PLEKHG7.rescaled	3.960094e-09
RPS26.rescaled	3.9583994e-09
COX7A2L.rescaled	3.9582644e-09
NUDT7.rescaled	3.956498e-09
FBXO9.rescaled	3.9562984e-09
SLC2A6.rescaled	3.9555452e-09
MORN1.rescaled	3.954443e-09
KCNE2.rescaled	3.954273e-09
TSC2.rescaled	3.9535917e-09
SLC23A2.rescaled	3.953402e-09
ZNF540.rescaled	3.953262e-09
S100A14.rescaled	3.9522106e-09
FAM83A.rescaled	3.9517847e-09
BCKDHA.rescaled	3.950941e-09
ADAT3.rescaled	3.9499497e-09
TTC16.rescaled	3.9487227e-09
KCNS2.rescaled	3.948353e-09
DMRTC2.rescaled	3.947976e-09
SAE1.rescaled	3.94719e-09
MRPL53.rescaled	3.9470898e-09
PLS1.rescaled	3.946815e-09
ALOX5.rescaled	3.9464445e-09
AFAP1L2.rescaled	3.945952e-09
PLK3.rescaled	3.9455252e-09
TNFRSF10C.rescaled	3.9449324e-09
WEE1.rescaled	3.9446535e-09
C5orf46.rescaled	3.9446264e-09
SCML4.rescaled	3.943623e-09
TTC39B.rescaled	3.942483e-09
TARBP2.rescaled	3.9408916e-09
AGTRAP.rescaled	3.9399723e-09
CTSD.rescaled	3.9393657e-09
ERG.rescaled	3.938902e-09
ZNF526.rescaled	3.9382453e-09
RAPGEF3.rescaled	3.9371657e-09
KATNAL1.rescaled	3.9370254e-09
NSRP1.rescaled	3.9367105e-09
EIF3H.rescaled	3.935213e-09
HOXA3.rescaled	3.934516e-09
EHD4.rescaled	3.9331014e-09
ARHGAP26.rescaled	3.9315577e-09
C2CD4C.rescaled	3.9304053e-09
ALDH2.rescaled	3.928881e-09
SMYD1.rescaled	3.9280708e-09
FKBP5.rescaled	3.9276364e-09
CATSPER1.rescaled	3.9268295e-09
ST3GAL3.rescaled	3.9265355e-09
TLCD2.rescaled	3.926458e-09
KLK7.rescaled	3.9259866e-09
GFER.rescaled	3.9258405e-09
CRYBB2.rescaled	3.9251584e-09
PRELID2.rescaled	3.9241717e-09
PREX1.rescaled	3.924043e-09
TARBP1.rescaled	3.9232178e-09
PDCD11.rescaled	3.923105e-09
RDH5.rescaled	3.9228123e-09
NBPF1.rescaled	3.92152e-09
RUSC1.rescaled	3.920785e-09
C9orf43.rescaled	3.9193235e-09
ZNF345.rescaled	3.919061e-09
FAM171A2.rescaled	3.9170795e-09
SOWAHD.rescaled	3.9152446e-09
UBE2G2.rescaled	3.9134203e-09
NFX1.rescaled	3.9128287e-09
LY6H.rescaled	3.9119468e-09
SLC1A6.rescaled	3.9102543e-09
CLEC18B.rescaled	3.908893e-09
IBA57.rescaled	3.9083887e-09
SH3GL2.rescaled	3.9070382e-09
CCL19.rescaled	3.9066315e-09
ARMCX2.rescaled	3.905907e-09
CASKIN1.rescaled	3.905601e-09
CENPF.rescaled	3.9050745e-09
NDUFA10.rescaled	3.9040557e-09
XIAP.rescaled	3.903901e-09
TMEM158.rescaled	3.9032537e-09
GZMB.rescaled	3.9028833e-09
ACAD10.rescaled	3.9017207e-09
PHLDA2.rescaled	3.9016346e-09
IL27.rescaled	3.901467e-09
ZNF470.rescaled	3.901267e-09
C1orf127.rescaled	3.9009977e-09
SOX6.rescaled	3.9008055e-09
CYP26A1.rescaled	3.900757e-09
DTX3L.rescaled	3.899641e-09
AP1B1.rescaled	3.8988355e-09
FAM107A.rescaled	3.8987236e-09
ELOVL5.rescaled	3.8982493e-09
SETD1B.rescaled	3.8978403e-09
PEX10.rescaled	3.897498e-09
ADD2.rescaled	3.8973003e-09
HOXB2.rescaled	3.897044e-09
MAP3K8.rescaled	3.895739e-09
AK7.rescaled	3.895536e-09
DKK3.rescaled	3.894542e-09
HEATR4.rescaled	3.8943657e-09
UNK.rescaled	3.8940384e-09
ZNF219.rescaled	3.8940247e-09
KEL.rescaled	3.8919117e-09
CHRNB1.rescaled	3.8909764e-09
LUC7L3.rescaled	3.8901944e-09
ALPK2.rescaled	3.8898773e-09
CD59.rescaled	3.8896313e-09
IL22RA2.rescaled	3.888199e-09
HRK.rescaled	3.887106e-09
SYNC.rescaled	3.885692e-09
OXER1.rescaled	3.8851744e-09
SMO.rescaled	3.8851113e-09
NCKIPSD.rescaled	3.883111e-09
RABGAP1L.rescaled	3.88265e-09
PIM3.rescaled	3.8824957e-09
CD164L2.rescaled	3.882451e-09
RPL23A.rescaled	3.882284e-09
AKAP6.rescaled	3.8816683e-09
JPH1.rescaled	3.880807e-09
CD300LG.rescaled	3.879755e-09
SLC26A10.rescaled	3.879712e-09
NMNAT2.rescaled	3.8794803e-09
TEKT4.rescaled	3.8793964e-09
ZFYVE9.rescaled	3.8790566e-09
MRPS31.rescaled	3.8787915e-09
TCEAL4.rescaled	3.8766914e-09
ABCA5.rescaled	3.876382e-09
SLC14A2.rescaled	3.8756376e-09
EIF3J.rescaled	3.8745127e-09
HOXD8.rescaled	3.873765e-09
TMF1.rescaled	3.872988e-09
MTFP1.rescaled	3.872551e-09
EZH2.rescaled	3.871663e-09
MFN2.rescaled	3.8706016e-09
MED19.rescaled	3.8686907e-09
ZNF341.rescaled	3.8685246e-09
NRARP.rescaled	3.8682604e-09
PRCD.rescaled	3.8678727e-09
KMO.rescaled	3.867075e-09
CREB3L1.rescaled	3.8657046e-09
INPP5J.rescaled	3.8650616e-09
GNG8.rescaled	3.8649643e-09
WRAP73.rescaled	3.862681e-09
VWA3B.rescaled	3.8621777e-09
MAPRE3.rescaled	3.8621435e-09
CYP20A1.rescaled	3.861611e-09
CEP128.rescaled	3.861471e-09
CHRDL2.rescaled	3.861233e-09
CS.rescaled	3.8610932e-09
NDUFA5.rescaled	3.8608285e-09
NFKBIL1.rescaled	3.8585424e-09
S100G.rescaled	3.858422e-09
PKP1.rescaled	3.8582706e-09
TMCO6.rescaled	3.8556967e-09
IGDCC4.rescaled	3.8553014e-09
TMEM63B.rescaled	3.854026e-09
EIF3D.rescaled	3.852998e-09
DPAGT1.rescaled	3.852613e-09
NTRK3.rescaled	3.8523162e-09
LCN12.rescaled	3.851774e-09
EHMT2.rescaled	3.8506602e-09
ZIK1.rescaled	3.849896e-09
ASB1.rescaled	3.8490198e-09
KANK1.rescaled	3.8477026e-09
CRYGN.rescaled	3.8474335e-09
GJC3.rescaled	3.8468677e-09
MAST1.rescaled	3.8455883e-09
UFSP2.rescaled	3.8452885e-09
QSOX1.rescaled	3.8442605e-09
GRIA1.rescaled	3.8435215e-09
PGM2L1.rescaled	3.8433505e-09
PLCB4.rescaled	3.8422714e-09
RNF213.rescaled	3.838884e-09
APLF.rescaled	3.8386694e-09
TMEM130.rescaled	3.838512e-09
HPD.rescaled	3.8371777e-09
CLMN.rescaled	3.836377e-09
LGI2.rescaled	3.835543e-09
PCP2.rescaled	3.8345758e-09
RSL1D1.rescaled	3.833282e-09
IBSP.rescaled	3.833081e-09
NANOS3.rescaled	3.832949e-09
RIMBP3C.rescaled	3.8328323e-09
ZMAT1.rescaled	3.8327514e-09
ST6GAL1.rescaled	3.832734e-09
C17orf80.rescaled	3.832032e-09
OSBPL7.rescaled	3.831707e-09
SIPA1L3.rescaled	3.8315613e-09
KTI12.rescaled	3.830825e-09
GMPR.rescaled	3.8301846e-09
GINS2.rescaled	3.8299612e-09
CDADC1.rescaled	3.829882e-09
MPPE1.rescaled	3.829864e-09
PLEKHN1.rescaled	3.829633e-09
IRX3.rescaled	3.828813e-09
TRAPPC2L.rescaled	3.828547e-09
UBE2J2.rescaled	3.8284513e-09
DPY19L2.rescaled	3.8283563e-09
PPIF.rescaled	3.8274637e-09
C2CD4D.rescaled	3.8273695e-09
CORO6.rescaled	3.82645e-09
RXRB.rescaled	3.8256087e-09
MC5R.rescaled	3.824401e-09
NPAS1.rescaled	3.8243617e-09
JTB.rescaled	3.823679e-09
HS3ST5.rescaled	3.8231116e-09
GRB7.rescaled	3.822398e-09
DLL1.rescaled	3.820881e-09
TAF5.rescaled	3.8208183e-09
THOP1.rescaled	3.8195918e-09
MGAT3.rescaled	3.819388e-09
RARA.rescaled	3.816629e-09
KLRF1.rescaled	3.8161225e-09
GCHFR.rescaled	3.815695e-09
GNPDA1.rescaled	3.81345e-09
SHC4.rescaled	3.81342e-09
FAM156A.rescaled	3.8122083e-09
DHX16.rescaled	3.8113677e-09
ZC3H12A.rescaled	3.811206e-09
TMEM164.rescaled	3.810563e-09
SRSF12.rescaled	3.8101082e-09
CNGA3.rescaled	3.8093826e-09
PPFIA4.rescaled	3.8093035e-09
UBQLNL.rescaled	3.8087355e-09
RBM22.rescaled	3.807359e-09
MAPK8.rescaled	3.8068872e-09
GPR135.rescaled	3.8059906e-09
SERTAD1.rescaled	3.80529e-09
ENPP1.rescaled	3.8051757e-09
ST3GAL1.rescaled	3.802836e-09
MED4.rescaled	3.8023362e-09
C2orf50.rescaled	3.802135e-09
B4GALNT4.rescaled	3.8020045e-09
ZFYVE28.rescaled	3.801893e-09
ZMYND12.rescaled	3.801577e-09
CACNA2D2.rescaled	3.8006402e-09
LRRC17.rescaled	3.8005012e-09
PRSS1.rescaled	3.800079e-09
KLK1.rescaled	3.7984313e-09
PSCA.rescaled	3.798302e-09
RELL1.rescaled	3.7979317e-09
ANKRD6.rescaled	3.7969965e-09
AP3S1.rescaled	3.7963432e-09
PTPRZ1.rescaled	3.7962335e-09
FAAH2.rescaled	3.7933017e-09
TPCN1.rescaled	3.79315e-09
ZNF609.rescaled	3.792918e-09
OTUD7A.rescaled	3.792433e-09
NDUFC2.rescaled	3.7909307e-09
PACSIN1.rescaled	3.790905e-09
TEX9.rescaled	3.7900763e-09
PDXDC1.rescaled	3.7887675e-09
LRRC70.rescaled	3.7878736e-09
SETD2.rescaled	3.7873042e-09
SORCS3.rescaled	3.786566e-09
FLOT2.rescaled	3.7865275e-09
GPR150.rescaled	3.7862264e-09
RBPMS.rescaled	3.7846677e-09
GPR6.rescaled	3.7841117e-09
PRRG3.rescaled	3.7840278e-09
TMEM143.rescaled	3.782017e-09
COX6B2.rescaled	3.781854e-09
SOCS7.rescaled	3.780022e-09
ZDHHC23.rescaled	3.779963e-09
TDRKH.rescaled	3.7797148e-09
NOX1.rescaled	3.777924e-09
CA14.rescaled	3.7776124e-09
ARL9.rescaled	3.777496e-09
SCD5.rescaled	3.776547e-09
CRELD2.rescaled	3.7754675e-09
C14orf132.rescaled	3.7740553e-09
PSMD7.rescaled	3.772742e-09
FOXP3.rescaled	3.7724006e-09
BNIP3L.rescaled	3.7720085e-09
AMDHD1.rescaled	3.7714645e-09
HDX.rescaled	3.7707344e-09
ANXA9.rescaled	3.770656e-09
IFNG.rescaled	3.7693635e-09
FAM135B.rescaled	3.7691525e-09
SLC16A1.rescaled	3.767897e-09
NUDT22.rescaled	3.76775e-09
BBS7.rescaled	3.7677235e-09
TMEM41B.rescaled	3.7672407e-09
ACOT7.rescaled	3.7669783e-09
BLVRA.rescaled	3.764755e-09
GPRC5D.rescaled	3.7629504e-09
ADRA2A.rescaled	3.761296e-09
ICAM5.rescaled	3.7612637e-09
TSPYL2.rescaled	3.760834e-09
NDUFA8.rescaled	3.7606616e-09
KCNB1.rescaled	3.7572545e-09
PDZRN4.rescaled	3.7567403e-09
ZNF90.rescaled	3.756478e-09
RAB19.rescaled	3.756431e-09
IFT46.rescaled	3.755969e-09
C11orf45.rescaled	3.7558396e-09
UGDH.rescaled	3.755443e-09
GAPDH.rescaled	3.7547747e-09
GPR19.rescaled	3.754515e-09
RPL32.rescaled	3.7542036e-09
SEC16A.rescaled	3.752819e-09
POLE.rescaled	3.7525067e-09
MGST3.rescaled	3.7513965e-09
BEGAIN.rescaled	3.7511594e-09
C11orf80.rescaled	3.749934e-09
SLMAP.rescaled	3.748973e-09
ANKMY1.rescaled	3.748805e-09
C6orf52.rescaled	3.748385e-09
SCML1.rescaled	3.7480596e-09
EXOSC7.rescaled	3.7464876e-09
CHRAC1.rescaled	3.7457104e-09
ABCB7.rescaled	3.7457037e-09
MPPED2.rescaled	3.7454297e-09
ANXA3.rescaled	3.7443746e-09
APBB3.rescaled	3.743964e-09
ARL16.rescaled	3.743727e-09
C11orf96.rescaled	3.7435846e-09
CATSPERB.rescaled	3.7430614e-09
PPP3CA.rescaled	3.7416052e-09
SSC5D.rescaled	3.7412122e-09
LDB1.rescaled	3.740895e-09
PCBD2.rescaled	3.740654e-09
SPAG4.rescaled	3.7398724e-09
ABHD16A.rescaled	3.739856e-09
ZBTB37.rescaled	3.7393644e-09
LRRC59.rescaled	3.7377554e-09
LRRC56.rescaled	3.7369308e-09
PBK.rescaled	3.736876e-09
ZNF212.rescaled	3.7365595e-09
RASEF.rescaled	3.736444e-09
ADM.rescaled	3.735273e-09
IFRD2.rescaled	3.734715e-09
CDKN2AIPNL.rescaled	3.734305e-09
ZBTB4.rescaled	3.734052e-09
ARMC10.rescaled	3.7333923e-09
THSD4.rescaled	3.7329984e-09
MTHFD1.rescaled	3.7329886e-09
DDOST.rescaled	3.732887e-09
CHGB.rescaled	3.7327688e-09
IRF1.rescaled	3.7327252e-09
GDAP1L1.rescaled	3.732678e-09
PRKAR2B.rescaled	3.7322416e-09
SLC25A3.rescaled	3.7311803e-09
PSEN1.rescaled	3.7292462e-09
GPR4.rescaled	3.7281094e-09
STX1A.rescaled	3.7277124e-09
CORIN.rescaled	3.7276355e-09
POLR3H.rescaled	3.727567e-09
USP20.rescaled	3.7275374e-09
INVS.rescaled	3.7272025e-09
SSNA1.rescaled	3.7270866e-09
ZCCHC17.rescaled	3.7253716e-09
VSIG10L.rescaled	3.7253094e-09
PCDHGA2.rescaled	3.725208e-09
MEOX1.rescaled	3.7237304e-09
TMEM191B.rescaled	3.722901e-09
ARRDC4.rescaled	3.7218444e-09
ZNF445.rescaled	3.721499e-09
HDGF.rescaled	3.7207748e-09
SOX18.rescaled	3.7196735e-09
GTF3C1.rescaled	3.7196501e-09
C5orf15.rescaled	3.7188082e-09
CSRNP3.rescaled	3.717354e-09
KIF7.rescaled	3.7170096e-09
DSP.rescaled	3.7168424e-09
VAMP3.rescaled	3.7163452e-09
VN1R1.rescaled	3.7161487e-09
ZNF746.rescaled	3.7160564e-09
ANGEL2.rescaled	3.7157792e-09
TAS2R31.rescaled	3.7152026e-09
FAM83D.rescaled	3.7151102e-09
UBE2QL1.rescaled	3.7140695e-09
PIR.rescaled	3.7138126e-09
DERL1.rescaled	3.7137922e-09
ATPAF1.rescaled	3.713561e-09
NEIL3.rescaled	3.7135244e-09
ZNF2.rescaled	3.7123133e-09
YWHAH.rescaled	3.7118386e-09
GDF11.rescaled	3.7107535e-09
MED30.rescaled	3.7104078e-09
CEACAM16.rescaled	3.7092125e-09
LAD1.rescaled	3.7091048e-09
FXR1.rescaled	3.7090078e-09
GNB4.rescaled	3.7083971e-09
FSD1L.rescaled	3.7054522e-09
CISD2.rescaled	3.7048016e-09
BTG1.rescaled	3.7031709e-09
KCNK17.rescaled	3.7028536e-09
TP53I13.rescaled	3.7027295e-09
NKD2.rescaled	3.7025267e-09
GPRASP2.rescaled	3.7009504e-09
CPPED1.rescaled	3.6999805e-09
FCHSD1.rescaled	3.6996355e-09
PIBF1.rescaled	3.6996104e-09
PUF60.rescaled	3.6979846e-09
SBF1.rescaled	3.696431e-09
NLRP6.rescaled	3.695563e-09
ZBTB12.rescaled	3.694621e-09
DLG2.rescaled	3.6940135e-09
NUDT9.rescaled	3.6938104e-09
BBX.rescaled	3.6936287e-09
CPM.rescaled	3.6928824e-09
SH3BP5L.rescaled	3.6928058e-09
TRIM59.rescaled	3.691978e-09
CXCL3.rescaled	3.6911705e-09
PTGS1.rescaled	3.6908585e-09
PCP4L1.rescaled	3.6901235e-09
ZNF280D.rescaled	3.6898042e-09
ETFA.rescaled	3.6896044e-09
CCNA2.rescaled	3.6881764e-09
NR3C1.rescaled	3.686428e-09
MS4A1.rescaled	3.686077e-09
RLN2.rescaled	3.6837013e-09
SIL1.rescaled	3.6836496e-09
ZNF750.rescaled	3.68322e-09
HESX1.rescaled	3.6829546e-09
CCDC40.rescaled	3.682801e-09
WFDC10B.rescaled	3.6812302e-09
SLC6A12.rescaled	3.6808754e-09
KRT75.rescaled	3.6807617e-09
ERP27.rescaled	3.680367e-09
RASL10A.rescaled	3.678632e-09
SLC25A40.rescaled	3.6770105e-09
IGFL1.rescaled	3.6765273e-09
ARF5.rescaled	3.6748984e-09
NME9.rescaled	3.6746912e-09
GABRG3.rescaled	3.6735912e-09
HDAC4.rescaled	3.6719559e-09
ANPEP.rescaled	3.6718142e-09
TSR1.rescaled	3.6712204e-09
EPHA3.rescaled	3.671217e-09
CXorf38.rescaled	3.6712011e-09
JAKMIP1.rescaled	3.671114e-09
ZNF880.rescaled	3.670448e-09
CKB.rescaled	3.6698873e-09
SYT16.rescaled	3.6684993e-09
TMEFF1.rescaled	3.6678465e-09
NRF1.rescaled	3.667138e-09
CARD9.rescaled	3.6658279e-09
CHRNA2.rescaled	3.6658159e-09
DNMBP.rescaled	3.665636e-09
SIK2.rescaled	3.6654615e-09
MAP9.rescaled	3.6654464e-09
NT5M.rescaled	3.6647032e-09
CTDSP1.rescaled	3.664055e-09
HMGB2.rescaled	3.6636607e-09
KDELR1.rescaled	3.663487e-09
PTPN13.rescaled	3.6629657e-09
AKR1A1.rescaled	3.6614607e-09
AMFR.rescaled	3.6598617e-09
ECT2.rescaled	3.659097e-09
PCDH17.rescaled	3.6586223e-09
PODXL.rescaled	3.6572747e-09
CXCR5.rescaled	3.6559755e-09
NDRG1.rescaled	3.6558814e-09
SLC14A1.rescaled	3.6555017e-09
KLF8.rescaled	3.6554142e-09
TRIM68.rescaled	3.6553467e-09
CDR2.rescaled	3.6545924e-09
TRMT61A.rescaled	3.654208e-09
GPR139.rescaled	3.6540044e-09
CTC1.rescaled	3.6532195e-09
SPAG7.rescaled	3.6523724e-09
AMY2B.rescaled	3.6514225e-09
ZNF740.rescaled	3.6508174e-09
SLC25A23.rescaled	3.649532e-09
ZNF608.rescaled	3.6483618e-09
MVD.rescaled	3.6477512e-09
CCDC137.rescaled	3.6472498e-09
SSR2.rescaled	3.646933e-09
ZNF34.rescaled	3.6466132e-09
SIAH2.rescaled	3.6465895e-09
GALNT10.rescaled	3.6461634e-09
DIO3.rescaled	3.6457828e-09
LGALS14.rescaled	3.6457746e-09
RPL15.rescaled	3.6448904e-09
CDSN.rescaled	3.6448857e-09
SDR39U1.rescaled	3.6441354e-09
PRC1.rescaled	3.642627e-09
CDCA5.rescaled	3.6425714e-09
PAX6.rescaled	3.642373e-09
RPL26.rescaled	3.642289e-09
MRPL12.rescaled	3.6421635e-09
RPL3.rescaled	3.6412866e-09
RGS8.rescaled	3.641038e-09
GPR183.rescaled	3.6402492e-09
CHRNA9.rescaled	3.6398586e-09
EMD.rescaled	3.639705e-09
HUNK.rescaled	3.6384045e-09
HDLBP.rescaled	3.638237e-09
ALX4.rescaled	3.6380254e-09
TSKU.rescaled	3.6379404e-09
MRPS27.rescaled	3.6373433e-09
CGA.rescaled	3.6368273e-09
PPM1N.rescaled	3.6367895e-09
CCL22.rescaled	3.6354078e-09
ANO3.rescaled	3.634858e-09
LGALS7.rescaled	3.634688e-09
MAB21L3.rescaled	3.6346206e-09
TAS2R10.rescaled	3.6338161e-09
TSPYL5.rescaled	3.633513e-09
FBXO41.rescaled	3.6331216e-09
RAD54B.rescaled	3.6330883e-09
MMEL1.rescaled	3.632331e-09
OR52N4.rescaled	3.6315266e-09
NCAPH.rescaled	3.6303935e-09
SAP30L.rescaled	3.6302097e-09
SETDB2.rescaled	3.6292462e-09
UTF1.rescaled	3.6279706e-09
MTMR12.rescaled	3.627465e-09
ZNF75A.rescaled	3.6273213e-09
KPTN.rescaled	3.6262795e-09
DDC.rescaled	3.626082e-09
AOC2.rescaled	3.62542e-09
HES1.rescaled	3.6245862e-09
CDC25B.rescaled	3.6238097e-09
COL4A5.rescaled	3.6235377e-09
CDC40.rescaled	3.6230112e-09
MCAM.rescaled	3.622585e-09
TPI1.rescaled	3.6221317e-09
PTGIS.rescaled	3.6220484e-09
MERTK.rescaled	3.621854e-09
ATP1A1.rescaled	3.6198835e-09
DFFB.rescaled	3.6197771e-09
IRF4.rescaled	3.6191468e-09
CRB2.rescaled	3.6189822e-09
FAM72A.rescaled	3.6187633e-09
MRPS33.rescaled	3.618613e-09
SPATA24.rescaled	3.6169387e-09
ZNF878.rescaled	3.6154846e-09
ALG10.rescaled	3.614167e-09
ZNF280B.rescaled	3.6133108e-09
ENO2.rescaled	3.6130767e-09
COL11A1.rescaled	3.6128958e-09
TALDO1.rescaled	3.612665e-09
FAT2.rescaled	3.6123968e-09
FCN1.rescaled	3.6114247e-09
BBC3.rescaled	3.6112557e-09
HSPA6.rescaled	3.611217e-09
CABYR.rescaled	3.6097794e-09
RTN4R.rescaled	3.6089702e-09
CDCP1.rescaled	3.6083019e-09
SRSF4.rescaled	3.6079313e-09
AIFM3.rescaled	3.6077572e-09
ZC3H13.rescaled	3.6067762e-09
GLIPR1L1.rescaled	3.6048513e-09
AADAT.rescaled	3.6035863e-09
DGCR6.rescaled	3.6032801e-09
SERPINB5.rescaled	3.6030683e-09
DENND1B.rescaled	3.6030332e-09
TRAIP.rescaled	3.602452e-09
NDUFA9.rescaled	3.6018926e-09
TET2.rescaled	3.6005687e-09
HEYL.rescaled	3.6000307e-09
SLC35F3.rescaled	3.5994272e-09
LRRIQ4.rescaled	3.5979786e-09
KLHL21.rescaled	3.597597e-09
RNASET2.rescaled	3.597378e-09
ALG11.rescaled	3.5971814e-09
DRD4.rescaled	3.5968428e-09
TSC1.rescaled	3.596593e-09
FUT7.rescaled	3.5957777e-09
NMU.rescaled	3.5957202e-09
MZT2B.rescaled	3.595184e-09
MASP2.rescaled	3.5949344e-09
CAP2.rescaled	3.594932e-09
SRD5A1.rescaled	3.5946242e-09
GPR174.rescaled	3.5944463e-09
POLDIP3.rescaled	3.5944077e-09
NUCB1.rescaled	3.5942873e-09
ZNF652.rescaled	3.594284e-09
NRK.rescaled	3.5942207e-09
FGD5.rescaled	3.5939858e-09
INO80B.rescaled	3.5926981e-09
RAMP2.rescaled	3.592575e-09
GCSH.rescaled	3.5919276e-09
FBXO27.rescaled	3.5910048e-09
MRPS7.rescaled	3.5903636e-09
FANCC.rescaled	3.589437e-09
OR2C1.rescaled	3.5892367e-09
LYPLAL1.rescaled	3.5882273e-09
BCL6B.rescaled	3.5879282e-09
FGF2.rescaled	3.5876546e-09
PDIA4.rescaled	3.5875527e-09
AGBL5.rescaled	3.5837169e-09
G6PC2.rescaled	3.5834429e-09
CYP24A1.rescaled	3.5831955e-09
TICAM2.rescaled	3.5831593e-09
WDHD1.rescaled	3.582628e-09
ZNF541.rescaled	3.5821628e-09
UTP14C.rescaled	3.5795724e-09
UNKL.rescaled	3.5794292e-09
TSSK1B.rescaled	3.5791523e-09
GOLGA6L10.rescaled	3.5785386e-09
TMEM42.rescaled	3.5777434e-09
CLCN1.rescaled	3.5774517e-09
MLLT11.rescaled	3.5770944e-09
KCNA5.rescaled	3.57371e-09
NUDT14.rescaled	3.573381e-09
PIGZ.rescaled	3.5723882e-09
ZNF850.rescaled	3.5704946e-09
TMEM106C.rescaled	3.5703134e-09
EPHB1.rescaled	3.5699574e-09
PTTG1.rescaled	3.5693273e-09
MFSD3.rescaled	3.5689804e-09
TFAP2C.rescaled	3.568365e-09
ZNF282.rescaled	3.5681638e-09
DNAJC6.rescaled	3.567615e-09
CDK2AP1.rescaled	3.567433e-09
ATXN2.rescaled	3.5672423e-09
TBC1D22A.rescaled	3.5672165e-09
MDFI.rescaled	3.5671932e-09
PCBP4.rescaled	3.5666843e-09
TNRC18.rescaled	3.5664602e-09
SPATA25.rescaled	3.566426e-09
GJC2.rescaled	3.5659538e-09
CCDC39.rescaled	3.5658567e-09
FAM110C.rescaled	3.5658356e-09
EEF1E1.rescaled	3.5652292e-09
UBR4.rescaled	3.5651808e-09
SREBF1.rescaled	3.5650218e-09
SP140L.rescaled	3.5647854e-09
CLSPN.rescaled	3.5644139e-09
CCDC12.rescaled	3.5643255e-09
SSU72.rescaled	3.5639995e-09
TPPP3.rescaled	3.5624907e-09
NHEJ1.rescaled	3.5610375e-09
ZC3H15.rescaled	3.5600514e-09
TBC1D16.rescaled	3.559814e-09
BAG6.rescaled	3.5595173e-09
