	ALE Value
ATP6AP1.rescaled	4.219924e-09
NUP62CL.rescaled	4.213843e-09
SDF4.rescaled	4.2057526e-09
SLAIN1.rescaled	4.1929997e-09
AKR1E2.rescaled	4.187625e-09
ANO2.rescaled	4.1811945e-09
PLEKHA6.rescaled	4.1744648e-09
PLEKHM2.rescaled	4.174151e-09
OPRK1.rescaled	4.1741295e-09
FOXQ1.rescaled	4.173125e-09
TOMM20L.rescaled	4.173072e-09
TFF1.rescaled	4.1704564e-09
SIM2.rescaled	4.168826e-09
PLA2G1B.rescaled	4.164031e-09
TMEM139.rescaled	4.1639154e-09
CXCL17.rescaled	4.159912e-09
ZFAND2A.rescaled	4.1485038e-09
DROSHA.rescaled	4.147387e-09
ZNF229.rescaled	4.139678e-09
GPR158.rescaled	4.1337276e-09
CYP2A7.rescaled	4.1332875e-09
PCSK6.rescaled	4.12877e-09
MYRIP.rescaled	4.1199795e-09
VWDE.rescaled	4.1193187e-09
FAM135B.rescaled	4.1067265e-09
SYNGR4.rescaled	4.1022274e-09
FFAR3.rescaled	4.0961674e-09
RAD54B.rescaled	4.095962e-09
C5orf34.rescaled	4.0940082e-09
APOBEC3B.rescaled	4.0936525e-09
GP2.rescaled	4.092848e-09
MORN1.rescaled	4.0910786e-09
RANBP3L.rescaled	4.0887467e-09
PRKAR2B.rescaled	4.081595e-09
RPL10.rescaled	4.0770316e-09
CDHR3.rescaled	4.070226e-09
HSFX2.rescaled	4.0677017e-09
UBE2J2.rescaled	4.066848e-09
SCN8A.rescaled	4.0581285e-09
SLC16A5.rescaled	4.0534998e-09
HEPACAM2.rescaled	4.0530104e-09
INO80C.rescaled	4.0508525e-09
NASP.rescaled	4.0493124e-09
FCGR2B.rescaled	4.036931e-09
MPHOSPH9.rescaled	4.0368424e-09
CCDC134.rescaled	4.0312904e-09
NEUROG2.rescaled	4.030158e-09
IGDCC4.rescaled	4.022426e-09
SASS6.rescaled	4.0201407e-09
ARRDC4.rescaled	4.0195887e-09
WDHD1.rescaled	4.018808e-09
DNAH12.rescaled	4.0169903e-09
ARID1A.rescaled	4.016286e-09
CCDC93.rescaled	4.0127612e-09
FAM111B.rescaled	4.0047743e-09
FIBCD1.rescaled	4.0047463e-09
NEURL1B.rescaled	4.00255e-09
USP51.rescaled	4.0021004e-09
ZBTB12.rescaled	3.9995114e-09
SMC4.rescaled	3.9903636e-09
PAX9.rescaled	3.98685e-09
FBXO36.rescaled	3.9864108e-09
TTLL5.rescaled	3.9848995e-09
DSCC1.rescaled	3.9706802e-09
C1QC.rescaled	3.969622e-09
C22orf23.rescaled	3.9696038e-09
NBPF9.rescaled	3.968648e-09
ISCA2.rescaled	3.9653925e-09
CSE1L.rescaled	3.9647e-09
EGLN1.rescaled	3.959261e-09
TXNL4A.rescaled	3.9586325e-09
BLM.rescaled	3.9548307e-09
EGF.rescaled	3.9469046e-09
UBL4A.rescaled	3.94365e-09
ZMYM5.rescaled	3.939821e-09
HARBI1.rescaled	3.935851e-09
KCP.rescaled	3.931692e-09
VEPH1.rescaled	3.9295367e-09
PAG1.rescaled	3.927441e-09
PLXNA3.rescaled	3.926914e-09
CLPTM1L.rescaled	3.924476e-09
PHF13.rescaled	3.922937e-09
C5orf46.rescaled	3.9204244e-09
HTATSF1.rescaled	3.9201127e-09
MICB.rescaled	3.9198245e-09
CST4.rescaled	3.901816e-09
ITPKA.rescaled	3.899161e-09
AQP9.rescaled	3.8966257e-09
PPIP5K1.rescaled	3.8955763e-09
MADCAM1.rescaled	3.8907206e-09
PIR.rescaled	3.8852366e-09
GATA5.rescaled	3.882657e-09
SERP2.rescaled	3.882496e-09
MAPK11.rescaled	3.876511e-09
ZNF729.rescaled	3.8695465e-09
GAPDH.rescaled	3.8646215e-09
MACC1.rescaled	3.8635912e-09
SDHA.rescaled	3.8608845e-09
CRYBB2.rescaled	3.8574046e-09
AGXT2.rescaled	3.8529024e-09
CKAP2.rescaled	3.8513943e-09
NUF2.rescaled	3.8503827e-09
SLURP1.rescaled	3.8445465e-09
MRPL37.rescaled	3.8426884e-09
HECW2.rescaled	3.8344123e-09
LTF.rescaled	3.8341805e-09
SIRT3.rescaled	3.833137e-09
SVEP1.rescaled	3.8320103e-09
TRIB1.rescaled	3.831883e-09
CELF4.rescaled	3.8314774e-09
PAQR5.rescaled	3.829295e-09
DYRK1B.rescaled	3.821092e-09
SLC34A2.rescaled	3.815218e-09
C20orf144.rescaled	3.8134633e-09
CACNG6.rescaled	3.8098014e-09
TFDP3.rescaled	3.803491e-09
TUBB2B.rescaled	3.801016e-09
RFXAP.rescaled	3.8005576e-09
GLRA3.rescaled	3.7999457e-09
CDC42.rescaled	3.7998165e-09
ZBTB22.rescaled	3.7983092e-09
PCDHA2.rescaled	3.7982297e-09
FPR2.rescaled	3.7969863e-09
ZNF608.rescaled	3.7955576e-09
FCHO1.rescaled	3.7882186e-09
COQ6.rescaled	3.7854653e-09
CTNNBIP1.rescaled	3.785199e-09
TPI1.rescaled	3.7849106e-09
SEZ6L2.rescaled	3.7803383e-09
PRKDC.rescaled	3.779762e-09
A2ML1.rescaled	3.776741e-09
IGFALS.rescaled	3.7751877e-09
NGFR.rescaled	3.7750327e-09
CA8.rescaled	3.773232e-09
CERK.rescaled	3.7706203e-09
IRAK3.rescaled	3.7689842e-09
TAF5L.rescaled	3.7668126e-09
IGFL2.rescaled	3.766623e-09
OBP2B.rescaled	3.76259e-09
TRIM24.rescaled	3.755422e-09
ATP2B2.rescaled	3.752479e-09
CKS2.rescaled	3.7468832e-09
PNKP.rescaled	3.7464645e-09
ATP1A3.rescaled	3.743415e-09
ISG15.rescaled	3.7417394e-09
NDUFA3.rescaled	3.7404697e-09
G3BP1.rescaled	3.734797e-09
EML5.rescaled	3.7321306e-09
LMO1.rescaled	3.7302375e-09
IMPA2.rescaled	3.718939e-09
ATRX.rescaled	3.7176557e-09
NCAPD2.rescaled	3.7168513e-09
PDE4A.rescaled	3.715036e-09
HP1BP3.rescaled	3.71085e-09
UCK1.rescaled	3.7101628e-09
ZNF90.rescaled	3.7063574e-09
BEX5.rescaled	3.7029164e-09
PCDHA5.rescaled	3.6940682e-09
UXT.rescaled	3.6927155e-09
ATF7IP.rescaled	3.692422e-09
RBM27.rescaled	3.6916115e-09
SKA2.rescaled	3.691072e-09
TPH1.rescaled	3.6900836e-09
PPP1R9A.rescaled	3.6881476e-09
LYNX1.rescaled	3.6880319e-09
PSRC1.rescaled	3.6800316e-09
PCSK1N.rescaled	3.6546488e-09
NDUFV2.rescaled	3.6523087e-09
ALDH2.rescaled	3.6515238e-09
APBA1.rescaled	3.6479548e-09
MDH1.rescaled	3.645477e-09
CYP4Z1.rescaled	3.6435974e-09
HOXB6.rescaled	3.6435182e-09
CRYGN.rescaled	3.640793e-09
FANCB.rescaled	3.638482e-09
CAPSL.rescaled	3.6376528e-09
SLC13A2.rescaled	3.6343826e-09
NXNL2.rescaled	3.6323682e-09
HAMP.rescaled	3.6274144e-09
CSPG5.rescaled	3.6266592e-09
TMEM26.rescaled	3.6257173e-09
GFRAL.rescaled	3.6230834e-09
RNASEH2A.rescaled	3.6212164e-09
PCNA.rescaled	3.6196366e-09
CCDC88C.rescaled	3.6193275e-09
PCP2.rescaled	3.6115049e-09
EPHA6.rescaled	3.6112704e-09
DCLRE1B.rescaled	3.6042742e-09
PRPH2.rescaled	3.5972623e-09
BRIP1.rescaled	3.590981e-09
DMBX1.rescaled	3.5885597e-09
GJA5.rescaled	3.5881769e-09
SRD5A1.rescaled	3.5879566e-09
GPRC5A.rescaled	3.5831917e-09
DLX4.rescaled	3.5801593e-09
MTTP.rescaled	3.5763796e-09
CD14.rescaled	3.5727106e-09
CCNJ.rescaled	3.5657248e-09
CAMP.rescaled	3.5644854e-09
CDCA7.rescaled	3.564286e-09
HPRT1.rescaled	3.5624454e-09
MAPK8.rescaled	3.5616554e-09
MED4.rescaled	3.5605443e-09
MMP1.rescaled	3.5570862e-09
RBL1.rescaled	3.5543128e-09
ZNF140.rescaled	3.5437495e-09
WIPI2.rescaled	3.5386383e-09
AAGAB.rescaled	3.528269e-09
IER3.rescaled	3.527726e-09
SNX24.rescaled	3.526178e-09
TICAM2.rescaled	3.5254606e-09
GPR63.rescaled	3.5207723e-09
MB.rescaled	3.5206673e-09
SFT2D3.rescaled	3.510649e-09
EPYC.rescaled	3.5022618e-09
SLC25A10.rescaled	3.5008472e-09
CHAC2.rescaled	3.4994725e-09
C1QB.rescaled	3.4990844e-09
SLC10A3.rescaled	3.497549e-09
SHCBP1.rescaled	3.4972596e-09
POLR2J3.rescaled	3.4965124e-09
RUNDC3B.rescaled	3.4957646e-09
C9orf43.rescaled	3.4956287e-09
SPC25.rescaled	3.4949075e-09
TARS2.rescaled	3.493198e-09
MBP.rescaled	3.4929777e-09
C3orf80.rescaled	3.4924705e-09
SIGLEC8.rescaled	3.4916134e-09
TBCA.rescaled	3.4910226e-09
FBXO42.rescaled	3.488544e-09
ZNF124.rescaled	3.4845355e-09
KIF24.rescaled	3.4758796e-09
UBXN10.rescaled	3.475261e-09
E2F7.rescaled	3.4747125e-09
IFIT2.rescaled	3.4734993e-09
GDI1.rescaled	3.4664032e-09
WBP4.rescaled	3.4656347e-09
KRT6A.rescaled	3.4636745e-09
JPH3.rescaled	3.46345e-09
TPRG1.rescaled	3.459742e-09
TDRKH.rescaled	3.455081e-09
ATP8A2.rescaled	3.4533405e-09
ECHDC1.rescaled	3.4424317e-09
NPFFR1.rescaled	3.441541e-09
HMGB3.rescaled	3.433749e-09
CSDC2.rescaled	3.4314378e-09
SIGLEC10.rescaled	3.430926e-09
GNAS.rescaled	3.4274787e-09
FBXO2.rescaled	3.4257237e-09
VPS36.rescaled	3.4255845e-09
SYT9.rescaled	3.424659e-09
ZNF24.rescaled	3.4201297e-09
AP3B2.rescaled	3.4200103e-09
TMEM138.rescaled	3.4167302e-09
PACSIN3.rescaled	3.4157595e-09
LAGE3.rescaled	3.4128698e-09
MS4A6E.rescaled	3.412847e-09
GRIK3.rescaled	3.4128327e-09
SGK3.rescaled	3.4094418e-09
DYM.rescaled	3.405827e-09
RING1.rescaled	3.395823e-09
WNT7B.rescaled	3.3955008e-09
TLX1.rescaled	3.392311e-09
TRIM27.rescaled	3.3920085e-09
HEATR4.rescaled	3.3916108e-09
MOAP1.rescaled	3.3904055e-09
CAB39L.rescaled	3.3829783e-09
ABHD1.rescaled	3.3822012e-09
VTCN1.rescaled	3.380424e-09
MED6.rescaled	3.3752334e-09
ROCK2.rescaled	3.3740037e-09
CSTF2.rescaled	3.3693828e-09
TOLLIP.rescaled	3.3675682e-09
RNASE1.rescaled	3.3647403e-09
PCDHA10.rescaled	3.361078e-09
C4orf36.rescaled	3.3610352e-09
SUGP2.rescaled	3.3606615e-09
HIF3A.rescaled	3.354792e-09
CENPP.rescaled	3.3466963e-09
MAN1A2.rescaled	3.3449894e-09
FER.rescaled	3.3385652e-09
MAP3K8.rescaled	3.336604e-09
ELAVL1.rescaled	3.3327314e-09
RFK.rescaled	3.3311478e-09
ARX.rescaled	3.3268392e-09
TNFRSF9.rescaled	3.3225314e-09
CYP4X1.rescaled	3.3133833e-09
THRSP.rescaled	3.311754e-09
DYRK3.rescaled	3.308587e-09
CPA4.rescaled	3.3085419e-09
NANOS3.rescaled	3.3077399e-09
SPTLC3.rescaled	3.3011494e-09
WHAMM.rescaled	3.3001268e-09
RTN4RL2.rescaled	3.2912557e-09
MEX3A.rescaled	3.2890866e-09
FBXO9.rescaled	3.2854903e-09
VN1R1.rescaled	3.2853378e-09
RNF19B.rescaled	3.283171e-09
CCDC92.rescaled	3.280218e-09
NHP2.rescaled	3.2800453e-09
MAFG.rescaled	3.2786733e-09
SLC25A14.rescaled	3.2742222e-09
HMGCS2.rescaled	3.2708822e-09
PTPN2.rescaled	3.26801e-09
PLAC1.rescaled	3.267404e-09
SEC11C.rescaled	3.2673855e-09
TAC1.rescaled	3.2671355e-09
THAP4.rescaled	3.265465e-09
GLCCI1.rescaled	3.2652367e-09
PLCB1.rescaled	3.261892e-09
SLC22A31.rescaled	3.2609793e-09
KIF20B.rescaled	3.2560328e-09
BCHE.rescaled	3.2472918e-09
TRIM7.rescaled	3.2466865e-09
CD1C.rescaled	3.2443284e-09
SLC25A15.rescaled	3.2421206e-09
HTR1B.rescaled	3.2371625e-09
HNRNPR.rescaled	3.23526e-09
THSD7B.rescaled	3.2322065e-09
DIAPH3.rescaled	3.2312928e-09
IFIT3.rescaled	3.2255385e-09
UBTD1.rescaled	3.223524e-09
CNST.rescaled	3.2230458e-09
THPO.rescaled	3.2226657e-09
CEP250.rescaled	3.2150533e-09
OLAH.rescaled	3.2081806e-09
BMPER.rescaled	3.207522e-09
PRICKLE4.rescaled	3.2064282e-09
TTLL10.rescaled	3.205868e-09
RBM11.rescaled	3.2038325e-09
CCT5.rescaled	3.2027863e-09
PDZRN3.rescaled	3.1990144e-09
HSPB9.rescaled	3.1967484e-09
PMM2.rescaled	3.1951706e-09
SLC27A2.rescaled	3.193721e-09
LRRC47.rescaled	3.1911946e-09
OGDHL.rescaled	3.1902125e-09
HSD17B1.rescaled	3.1834773e-09
XIAP.rescaled	3.180454e-09
TMEM30B.rescaled	3.1762453e-09
CACNA1E.rescaled	3.1761387e-09
KCNK12.rescaled	3.1691436e-09
TRH.rescaled	3.1685679e-09
CCR8.rescaled	3.167477e-09
MXRA8.rescaled	3.166435e-09
GPR137C.rescaled	3.1652918e-09
SLC38A3.rescaled	3.1612977e-09
FGFR3.rescaled	3.1601681e-09
MMP24.rescaled	3.1601257e-09
MX2.rescaled	3.1593863e-09
GNA12.rescaled	3.156558e-09
EEFSEC.rescaled	3.1540528e-09
NLN.rescaled	3.1534975e-09
HIP1.rescaled	3.1526437e-09
RAET1L.rescaled	3.1525413e-09
IFITM2.rescaled	3.145455e-09
DNAJC16.rescaled	3.145268e-09
XRCC6.rescaled	3.1416159e-09
HTRA2.rescaled	3.1387357e-09
DAPL1.rescaled	3.133147e-09
CDC27.rescaled	3.1319454e-09
FAM71F1.rescaled	3.131904e-09
ULBP3.rescaled	3.1284757e-09
REM2.rescaled	3.1275438e-09
SFRP5.rescaled	3.1246752e-09
ENTPD8.rescaled	3.124089e-09
WT1.rescaled	3.1217693e-09
LRRC3.rescaled	3.121322e-09
STOML1.rescaled	3.1161127e-09
MAP2.rescaled	3.1148475e-09
MYO16.rescaled	3.1140663e-09
ODF2.rescaled	3.1098988e-09
OAZ2.rescaled	3.1094929e-09
SSU72.rescaled	3.107896e-09
RBM42.rescaled	3.1026979e-09
RAB3A.rescaled	3.1017637e-09
F2RL3.rescaled	3.0997809e-09
ETNK2.rescaled	3.0987526e-09
KREMEN2.rescaled	3.0974998e-09
ABHD5.rescaled	3.0941372e-09
WDR76.rescaled	3.0916283e-09
UFM1.rescaled	3.0897032e-09
CYP2C8.rescaled	3.0882565e-09
LSM3.rescaled	3.0854748e-09
P2RY4.rescaled	3.082912e-09
MRPS31.rescaled	3.0805756e-09
CERKL.rescaled	3.0763116e-09
SLCO2B1.rescaled	3.0760048e-09
SNX22.rescaled	3.07573e-09
ADH1B.rescaled	3.0693794e-09
MNS1.rescaled	3.0693534e-09
LSM4.rescaled	3.067771e-09
RAB11B.rescaled	3.0668692e-09
CCKAR.rescaled	3.0652558e-09
THAP3.rescaled	3.0600662e-09
EYA3.rescaled	3.0524774e-09
LOXL3.rescaled	3.0521616e-09
TLR5.rescaled	3.0509693e-09
GNA15.rescaled	3.044519e-09
MASTL.rescaled	3.0429372e-09
CYB561D1.rescaled	3.041144e-09
COL9A2.rescaled	3.0371021e-09
NUDT1.rescaled	3.0364717e-09
TM4SF19.rescaled	3.03515e-09
PRKX.rescaled	3.0342193e-09
PPDPF.rescaled	3.0332947e-09
C1orf115.rescaled	3.0313823e-09
SLC30A8.rescaled	3.031178e-09
SATB2.rescaled	3.030297e-09
ABT1.rescaled	3.0298086e-09
AHSP.rescaled	3.0294884e-09
FMO1.rescaled	3.0274905e-09
PSCA.rescaled	3.0242173e-09
TMEM63A.rescaled	3.021879e-09
SUSD3.rescaled	3.021104e-09
TMEM191C.rescaled	3.01911e-09
RAB11FIP3.rescaled	3.018215e-09
IP6K1.rescaled	3.0180407e-09
RFX6.rescaled	3.0154719e-09
SLFN13.rescaled	3.015257e-09
C16orf46.rescaled	3.0120553e-09
CCDC112.rescaled	3.0022125e-09
KAZALD1.rescaled	3.001667e-09
ALYREF.rescaled	2.9979101e-09
SELP.rescaled	2.9952956e-09
FGFR4.rescaled	2.9950369e-09
ITGA2B.rescaled	2.9926188e-09
BBOX1.rescaled	2.9907135e-09
FOSL1.rescaled	2.9898262e-09
EXOC3.rescaled	2.9857716e-09
CES2.rescaled	2.9849063e-09
HNRNPAB.rescaled	2.9847333e-09
PHKA2.rescaled	2.9824543e-09
LILRB5.rescaled	2.9796023e-09
COX17.rescaled	2.979539e-09
ZNF496.rescaled	2.979457e-09
NIP7.rescaled	2.978806e-09
AKR7A2.rescaled	2.9724914e-09
C11orf80.rescaled	2.9723866e-09
PLCXD1.rescaled	2.9706635e-09
GNL1.rescaled	2.9694014e-09
DTNA.rescaled	2.9689007e-09
SP6.rescaled	2.9677905e-09
RORC.rescaled	2.964045e-09
PHGR1.rescaled	2.9619627e-09
NAP1L2.rescaled	2.959355e-09
LARP1.rescaled	2.9587794e-09
AMACR.rescaled	2.9587375e-09
XAF1.rescaled	2.9570888e-09
KCNQ5.rescaled	2.9543727e-09
ZNF341.rescaled	2.953171e-09
APOM.rescaled	2.9519354e-09
PRPF19.rescaled	2.9512295e-09
B3GALNT2.rescaled	2.9483742e-09
SH3D21.rescaled	2.9468294e-09
MED18.rescaled	2.9434926e-09
C6orf141.rescaled	2.943045e-09
PTMS.rescaled	2.9423186e-09
TRIM16.rescaled	2.941557e-09
CES3.rescaled	2.9397293e-09
ZDHHC4.rescaled	2.9380207e-09
EBP.rescaled	2.937663e-09
PPP1R15B.rescaled	2.9370755e-09
AP1B1.rescaled	2.9360572e-09
DYRK4.rescaled	2.935886e-09
CKS1B.rescaled	2.9309857e-09
TLR7.rescaled	2.9299747e-09
MAP7D2.rescaled	2.9298866e-09
KIAA1328.rescaled	2.9297176e-09
ARSI.rescaled	2.9288774e-09
CDADC1.rescaled	2.9238885e-09
FAM161A.rescaled	2.9209488e-09
ACYP1.rescaled	2.9193485e-09
MIS18BP1.rescaled	2.918436e-09
PSPN.rescaled	2.9178555e-09
UNC5CL.rescaled	2.917605e-09
MAST1.rescaled	2.916681e-09
HK2.rescaled	2.9166072e-09
FCN1.rescaled	2.9161726e-09
DNAJC9.rescaled	2.9161618e-09
ST6GALNAC6.rescaled	2.9132294e-09
SNRNP40.rescaled	2.9132152e-09
RIOK1.rescaled	2.9115332e-09
LRRIQ4.rescaled	2.9098424e-09
APH1B.rescaled	2.9060991e-09
MCM5.rescaled	2.9029485e-09
IL17RE.rescaled	2.9012077e-09
ELOVL6.rescaled	2.8942702e-09
RNF183.rescaled	2.893883e-09
RNF169.rescaled	2.8932787e-09
FARP1.rescaled	2.8923457e-09
ERH.rescaled	2.8914053e-09
YTHDF2.rescaled	2.8897533e-09
C2CD3.rescaled	2.8845752e-09
WNT4.rescaled	2.8843463e-09
ASB9.rescaled	2.882616e-09
PCDHAC1.rescaled	2.8821492e-09
ZDHHC8.rescaled	2.8795841e-09
CATSPER2.rescaled	2.8790845e-09
CYP26A1.rescaled	2.8780847e-09
GSTM1.rescaled	2.8767617e-09
ARHGAP6.rescaled	2.8763465e-09
IFT43.rescaled	2.8752043e-09
C19orf71.rescaled	2.8746845e-09
IFIT1.rescaled	2.8699991e-09
HSP90B1.rescaled	2.8698652e-09
CWC27.rescaled	2.8671459e-09
PROM2.rescaled	2.8646625e-09
LTB4R2.rescaled	2.8638514e-09
ACP2.rescaled	2.8633858e-09
ARHGAP26.rescaled	2.8590963e-09
PTGER1.rescaled	2.8560148e-09
PARP12.rescaled	2.8559204e-09
MCM7.rescaled	2.8526783e-09
VAMP3.rescaled	2.8526266e-09
SHMT1.rescaled	2.8515876e-09
DNAJC8.rescaled	2.8504819e-09
SLC35G6.rescaled	2.8479799e-09
TMEM150C.rescaled	2.847041e-09
MEIG1.rescaled	2.840722e-09
TDRD12.rescaled	2.8388356e-09
JUN.rescaled	2.8384064e-09
RSPO4.rescaled	2.8371379e-09
VPS16.rescaled	2.836995e-09
SNAPC2.rescaled	2.8364746e-09
XRRA1.rescaled	2.8354343e-09
TRIM16L.rescaled	2.8342133e-09
SULT4A1.rescaled	2.8332885e-09
EFNB3.rescaled	2.8313598e-09
DCTN5.rescaled	2.8302318e-09
STX16.rescaled	2.826376e-09
C11orf24.rescaled	2.825293e-09
MUC6.rescaled	2.8241347e-09
UTS2R.rescaled	2.8235747e-09
RAPGEF4.rescaled	2.8235687e-09
CA9.rescaled	2.8219809e-09
CDC37L1.rescaled	2.8207283e-09
OR7A5.rescaled	2.8194154e-09
FOXK1.rescaled	2.8173934e-09
FEM1A.rescaled	2.8154854e-09
E2F4.rescaled	2.8105154e-09
TMEM200B.rescaled	2.810284e-09
ZNF572.rescaled	2.8079403e-09
LGALS9B.rescaled	2.8051779e-09
COG2.rescaled	2.8048444e-09
FCGBP.rescaled	2.801485e-09
SLC7A2.rescaled	2.8014435e-09
GPR160.rescaled	2.801002e-09
ITIH3.rescaled	2.7937004e-09
SLC41A2.rescaled	2.790607e-09
CPXM2.rescaled	2.7903673e-09
KLRG2.rescaled	2.7888367e-09
HSDL2.rescaled	2.78562e-09
SRSF10.rescaled	2.7850064e-09
ALG1L.rescaled	2.7833311e-09
MTIF2.rescaled	2.782609e-09
CNTNAP3B.rescaled	2.780049e-09
CPN2.rescaled	2.7789024e-09
LYPLA2.rescaled	2.7785427e-09
ZNF165.rescaled	2.7760971e-09
CCNE1.rescaled	2.776053e-09
FOXA3.rescaled	2.7740163e-09
BCL2A1.rescaled	2.7723335e-09
RAB43.rescaled	2.7718272e-09
RHOBTB3.rescaled	2.7681826e-09
HTR7.rescaled	2.7638787e-09
AKAP1.rescaled	2.7627831e-09
RXRB.rescaled	2.759803e-09
ARF1.rescaled	2.7592395e-09
GMEB1.rescaled	2.7581828e-09
FBXL20.rescaled	2.7580447e-09
NUP155.rescaled	2.7571365e-09
THOC2.rescaled	2.7560176e-09
DHRS12.rescaled	2.755888e-09
COQ2.rescaled	2.754624e-09
FOXD4L6.rescaled	2.7543505e-09
EPN3.rescaled	2.7531397e-09
INTS4.rescaled	2.7486946e-09
CSF1R.rescaled	2.748086e-09
CCDC77.rescaled	2.7449747e-09
PLEKHG4.rescaled	2.7444154e-09
UBE2D3.rescaled	2.7441758e-09
GNB1.rescaled	2.7437372e-09
GLP1R.rescaled	2.7432372e-09
IST1.rescaled	2.742686e-09
DQX1.rescaled	2.7417046e-09
DTD1.rescaled	2.7406177e-09
HSPD1.rescaled	2.7400189e-09
ROCK1.rescaled	2.7382203e-09
NR2F2.rescaled	2.737371e-09
KERA.rescaled	2.736429e-09
TYMS.rescaled	2.729754e-09
PAICS.rescaled	2.7290112e-09
C14orf180.rescaled	2.728831e-09
KIAA1671.rescaled	2.7280165e-09
TRIM5.rescaled	2.7254612e-09
IGFBP5.rescaled	2.7198026e-09
AMH.rescaled	2.7164686e-09
SMO.rescaled	2.7110816e-09
CEP152.rescaled	2.707829e-09
LILRB4.rescaled	2.7076243e-09
PLCH1.rescaled	2.7061984e-09
ATP13A1.rescaled	2.7016402e-09
GMEB2.rescaled	2.7015683e-09
CH25H.rescaled	2.6995384e-09
CD59.rescaled	2.698088e-09
FIBP.rescaled	2.6950848e-09
KAT2B.rescaled	2.6942064e-09
SLC39A6.rescaled	2.6923446e-09
NAA16.rescaled	2.6917766e-09
CATSPERB.rescaled	2.6893006e-09
ALG11.rescaled	2.6884184e-09
PGLYRP1.rescaled	2.687887e-09
GPC2.rescaled	2.6875344e-09
DPP10.rescaled	2.6862976e-09
GDF9.rescaled	2.6838642e-09
RWDD1.rescaled	2.6792424e-09
DCHS2.rescaled	2.679174e-09
SELE.rescaled	2.6788143e-09
TMEM80.rescaled	2.6777882e-09
TADA2A.rescaled	2.6761393e-09
MFN2.rescaled	2.6753506e-09
FNDC5.rescaled	2.6749571e-09
RNFT2.rescaled	2.6736586e-09
SCUBE1.rescaled	2.673631e-09
COL4A3.rescaled	2.673579e-09
AP3B1.rescaled	2.6682945e-09
SARM1.rescaled	2.6672038e-09
AIFM1.rescaled	2.6663893e-09
DBF4.rescaled	2.6642952e-09
MME.rescaled	2.6639397e-09
CEP192.rescaled	2.6637763e-09
HPCA.rescaled	2.6636369e-09
FNTA.rescaled	2.661708e-09
DNAI1.rescaled	2.661458e-09
BMPR1B.rescaled	2.6606972e-09
KCNS1.rescaled	2.659195e-09
SLC43A1.rescaled	2.6584346e-09
VSTM2L.rescaled	2.6577813e-09
HSPA4.rescaled	2.6554723e-09
WRAP53.rescaled	2.6536326e-09
SH3RF2.rescaled	2.6523883e-09
ZNF404.rescaled	2.6496405e-09
TMEM50A.rescaled	2.6493139e-09
TIAF1.rescaled	2.6482092e-09
NTM.rescaled	2.6464808e-09
MCTS1.rescaled	2.6462676e-09
AMMECR1.rescaled	2.6456735e-09
AMOTL2.rescaled	2.6445859e-09
CCKBR.rescaled	2.64405e-09
TMEM9.rescaled	2.642261e-09
EPPK1.rescaled	2.6412212e-09
NAIP.rescaled	2.6363454e-09
RILPL1.rescaled	2.6347848e-09
ZNF385B.rescaled	2.6339768e-09
MMRN1.rescaled	2.6335985e-09
ZCCHC17.rescaled	2.633176e-09
MPPED2.rescaled	2.632973e-09
HS3ST2.rescaled	2.6286124e-09
MYO3B.rescaled	2.628023e-09
MBD3.rescaled	2.627816e-09
ACOT6.rescaled	2.6268756e-09
ANO10.rescaled	2.6268363e-09
TMEM41B.rescaled	2.6243065e-09
NAT8B.rescaled	2.6241935e-09
PANX2.rescaled	2.6214773e-09
NKRF.rescaled	2.6209381e-09
MED1.rescaled	2.6206421e-09
ZFYVE1.rescaled	2.6190303e-09
PDZD9.rescaled	2.6183065e-09
UMOD.rescaled	2.6180504e-09
ZNF135.rescaled	2.613736e-09
ORM1.rescaled	2.611957e-09
KLK4.rescaled	2.6082387e-09
GLYAT.rescaled	2.6072866e-09
MCOLN3.rescaled	2.6058031e-09
AAAS.rescaled	2.603642e-09
PIBF1.rescaled	2.6030245e-09
PLXNA4.rescaled	2.602669e-09
AKNAD1.rescaled	2.6018867e-09
KDELR2.rescaled	2.5999656e-09
CCDC18.rescaled	2.5988853e-09
PIGV.rescaled	2.5984923e-09
FARP2.rescaled	2.597145e-09
SOCS2.rescaled	2.594634e-09
RPS6KA1.rescaled	2.5913345e-09
STAB1.rescaled	2.591068e-09
NUP62.rescaled	2.5899174e-09
TRAPPC3.rescaled	2.58438e-09
MYBL1.rescaled	2.5843039e-09
UGT2B17.rescaled	2.5820084e-09
COL6A5.rescaled	2.5817517e-09
IDS.rescaled	2.5814184e-09
FZD6.rescaled	2.5777949e-09
MTSS1.rescaled	2.5776334e-09
CD80.rescaled	2.5764024e-09
RAB39B.rescaled	2.5751403e-09
MAGED1.rescaled	2.5737175e-09
DIRAS3.rescaled	2.570329e-09
ATP8B3.rescaled	2.5699212e-09
GALNT14.rescaled	2.5690994e-09
WWC2.rescaled	2.5685551e-09
VBP1.rescaled	2.5681772e-09
OLFML1.rescaled	2.5680837e-09
CHRDL1.rescaled	2.5679063e-09
ELAVL2.rescaled	2.566124e-09
C14orf178.rescaled	2.564011e-09
ESPN.rescaled	2.56338e-09
IRF2BP2.rescaled	2.5620108e-09
IL1RL1.rescaled	2.5615976e-09
TSG101.rescaled	2.5612632e-09
S100Z.rescaled	2.561005e-09
