	feature_importance
CYP4F22.rescaled	0.05884304901880424
KLK1.rescaled	-0.05872271065941377
CXCL6.rescaled	0.05870534679998378
AHCYL1.rescaled	-0.05869210457125201
DHH.rescaled	-0.05866092135412249
PRH2.rescaled	0.05866079023260158
GDF7.rescaled	0.058616518739451236
RFPL4A.rescaled	0.05857154558510322
C6orf201.rescaled	0.05853369298599877
ZSWIM5.rescaled	-0.058533149345824056
FAM53C.rescaled	0.05845016975046567
GABRR2.rescaled	-0.0584245670047166
RNF126.rescaled	-0.05842387705830877
SLC35G1.rescaled	0.058417862750489616
PGLYRP2.rescaled	0.05837033672606217
TMEM89.rescaled	-0.058335253050716865
TM4SF19.rescaled	-0.0583222567161162
NLGN1.rescaled	-0.0582913940534434
MUC5B.rescaled	-0.058231483185829776
ANAPC13.rescaled	-0.058220687178723016
DCDC2.rescaled	-0.05816643566985445
TMEM132C.rescaled	-0.058160894392737014
SULT1A3.rescaled	-0.05813744176051452
